"		108",서울,2024-10-03,59,37
"		108",서울,2024-10-04,60,35
"		108",서울,2024-10-05,60.4,38
"		108",서울,2024-10-06,73.5,61
"		108",서울,2024-10-07,73.9,56
"		108",서울,2024-10-08,73.9,51
"		108",서울,2024-10-09,64.1,44
"		108",서울,2024-10-10,66.3,46
"		108",서울,2024-10-11,68.8,40
"		108",서울,2024-10-12,60.6,26
"		108",서울,2024-10-13,67,47
"		108",서울,2024-10-14,70.3,50
"		108",서울,2024-10-15,85,77
"		108",서울,2024-10-16,76.9,49
"		108",서울,2024-10-17,70.4,46
"		108",서울,2024-10-18,86.1,74
"		108",서울,2024-10-19,75,60
"		108",서울,2024-10-20,56,42
"		108",서울,2024-10-21,66.4,52
"		108",서울,2024-10-22,90.8,72
"		108",서울,2024-10-23,75.3,61
"		108",서울,2024-10-24,71.4,49
"		108",서울,2024-10-25,64.1,33
"		108",서울,2024-10-26,68.3,45
"		108",서울,2024-10-27,79.4,67
"		108",서울,2024-10-28,75.9,60
"		108",서울,2024-10-29,64.6,49
"		108",서울,2024-10-30,71.3,46
"		108",서울,2024-10-31,67.8,42
