"	108",서울,2023-10-04,14.7
"	108",서울,2023-10-05,0
"	108",서울,2023-10-06,0
"	108",서울,2023-10-07,0
"	108",서울,2023-10-08,0
"	108",서울,2023-10-09,1.2
"	108",서울,2023-10-10,0
"	108",서울,2023-10-11,0
"	108",서울,2023-10-12,0
"	108",서울,2023-10-13,0
"	108",서울,2023-10-14,5.8
"	108",서울,2023-10-15,0
"	108",서울,2023-10-16,0
"	108",서울,2023-10-17,0
"	108",서울,2023-10-18,0
"	108",서울,2023-10-19,8.2
"	108",서울,2023-10-20,0
"	108",서울,2023-10-21,1.1
"	108",서울,2023-10-22,0
"	108",서울,2023-10-23,0
"	108",서울,2023-10-24,0
"	108",서울,2023-10-25,0
"	108",서울,2023-10-26,0
"	108",서울,2023-10-27,0
"	108",서울,2023-10-28,0
"	108",서울,2023-10-29,0
"	108",서울,2023-10-30,0
"	108",서울,2023-10-31,0
"	108",서울,2024-05-01,0
"	108",서울,2024-05-02,0
"	108",서울,2024-05-03,0
"	108",서울,2024-05-04,0
"	108",서울,2024-05-05,48.3
"	108",서울,2024-05-06,12.3
"	108",서울,2024-05-07,2.4
"	108",서울,2024-05-08,0
"	108",서울,2024-05-09,0
"	108",서울,2024-05-10,0
"	108",서울,2024-05-11,31.7
"	108",서울,2024-05-12,0
"	108",서울,2024-05-13,0
"	108",서울,2024-05-14,0
"	108",서울,2024-05-15,20.6
"	108",서울,2024-05-16,0.1
"	108",서울,2024-05-17,0
"	108",서울,2024-05-18,0
"	108",서울,2024-05-19,0
"	108",서울,2024-05-20,0
"	108",서울,2024-05-21,0
"	108",서울,2024-05-22,0
"	108",서울,2024-05-23,0
"	108",서울,2024-05-24,0
"	108",서울,2024-05-25,0
"	108",서울,2024-05-26,8.7
"	108",서울,2024-05-27,0
"	108",서울,2024-05-28,0
"	108",서울,2024-05-29,0
"	108",서울,2024-05-30,0
"	108",서울,2024-05-31,1
"	108",서울,2024-06-01,0
"	108",서울,2024-06-02,0
"	108",서울,2024-06-03,0
"	108",서울,2024-06-04,0
"	108",서울,2024-06-05,0
"	108",서울,2024-06-06,0
"	108",서울,2024-06-07,0.8
"	108",서울,2024-06-08,16.9
"	108",서울,2024-06-09,0
"	108",서울,2024-06-10,0
"	108",서울,2024-06-11,0
"	108",서울,2024-06-12,0
"	108",서울,2024-06-13,0
"	108",서울,2024-06-14,0
"	108",서울,2024-06-15,6.1
"	108",서울,2024-06-16,0
"	108",서울,2024-06-17,0
"	108",서울,2024-06-18,0
"	108",서울,2024-06-19,0
"	108",서울,2024-06-20,0
"	108",서울,2024-06-21,0
"	108",서울,2024-06-22,16.5
"	108",서울,2024-06-23,5.1
"	108",서울,2024-06-24,0
"	108",서울,2024-06-25,0
"	108",서울,2024-06-26,0
"	108",서울,2024-06-27,0
"	108",서울,2024-06-28,0
"	108",서울,2024-06-29,38.3
"	108",서울,2024-06-30,32.2
"	108",서울,2024-07-01,0
"	108",서울,2024-07-02,65.1
"	108",서울,2024-07-03,0.8
"	108",서울,2024-07-04,3.6
"	108",서울,2024-07-05,4.1
"	108",서울,2024-07-06,2.8
"	108",서울,2024-07-07,28.7
"	108",서울,2024-07-08,21.1
"	108",서울,2024-07-09,0.3
"	108",서울,2024-07-10,1.4
"	108",서울,2024-07-11,0
"	108",서울,2024-07-12,0
"	108",서울,2024-07-13,0
"	108",서울,2024-07-14,0.4
"	108",서울,2024-07-15,0
"	108",서울,2024-07-16,17
"	108",서울,2024-07-17,98.8
"	108",서울,2024-07-18,128.8
"	108",서울,2024-07-19,0.1
"	108",서울,2024-07-20,14.9
"	108",서울,2024-07-21,8.5
"	108",서울,2024-07-22,79.9
"	108",서울,2024-07-23,2
"	108",서울,2024-07-24,14.7
"	108",서울,2024-07-25,25.3
"	108",서울,2024-07-26,5.5
"	108",서울,2024-07-27,33.5
"	108",서울,2024-07-28,0
"	108",서울,2024-07-29,0
"	108",서울,2024-07-30,0
"	108",서울,2024-07-31,0
"	108",서울,2024-08-01,0.3
"	108",서울,2024-08-02,0
"	108",서울,2024-08-03,0
"	108",서울,2024-08-04,0
"	108",서울,2024-08-05,1.3
"	108",서울,2024-08-06,0
"	108",서울,2024-08-07,3.4
"	108",서울,2024-08-08,0
"	108",서울,2024-08-09,0
"	108",서울,2024-08-10,0
"	108",서울,2024-08-11,0
"	108",서울,2024-08-12,0
"	108",서울,2024-08-13,0
"	108",서울,2024-08-14,3
"	108",서울,2024-08-15,6.4
"	108",서울,2024-08-16,0
"	108",서울,2024-08-17,11
"	108",서울,2024-08-18,0
"	108",서울,2024-08-19,2.3
"	108",서울,2024-08-20,0
"	108",서울,2024-08-21,42.2
"	108",서울,2024-08-22,0.6
"	108",서울,2024-08-23,0
"	108",서울,2024-08-24,2
"	108",서울,2024-08-25,0
"	108",서울,2024-08-26,0
"	108",서울,2024-08-27,0.3
"	108",서울,2024-08-28,0
"	108",서울,2024-08-29,0
"	108",서울,2024-08-30,0
"	108",서울,2024-08-31,0
"	108",서울,2024-09-01,0
"	108",서울,2024-09-02,2.7
"	108",서울,2024-09-03,0
"	108",서울,2024-09-04,0
"	108",서울,2024-09-05,6.9
"	108",서울,2024-09-06,0.7
"	108",서울,2024-09-07,0
"	108",서울,2024-09-08,0
"	108",서울,2024-09-09,0
"	108",서울,2024-09-10,0
"	108",서울,2024-09-11,0.4
"	108",서울,2024-09-12,32.7
"	108",서울,2024-09-13,7.6
"	108",서울,2024-09-14,0
"	108",서울,2024-09-15,0
"	108",서울,2024-09-16,9.5
"	108",서울,2024-09-17,0
"	108",서울,2024-09-18,0.7
"	108",서울,2024-09-19,0
"	108",서울,2024-09-20,54.5
"	108",서울,2024-09-21,27
"	108",서울,2024-09-22,0
"	108",서울,2024-09-23,0
"	108",서울,2024-09-24,0
"	108",서울,2024-09-25,0
"	108",서울,2024-09-26,1.2
"	108",서울,2024-09-27,0
"	108",서울,2024-09-28,0
"	108",서울,2024-09-29,0
"	108",서울,2024-09-30,0
"	108",서울,2024-10-01,2.5
"	108",서울,2024-10-02,0
"	108",서울,2024-10-03,0
"	108",서울,2024-10-04,0
"	108",서울,2024-10-05,0
"	108",서울,2024-10-06,0
"	108",서울,2024-10-07,0
"	108",서울,2024-10-08,0
"	108",서울,2024-10-09,0
"	108",서울,2024-10-10,0
"	108",서울,2024-10-11,0
"	108",서울,2024-10-12,0
"	108",서울,2024-10-13,0
"	108",서울,2024-10-14,0
"	108",서울,2024-10-15,0.5
"	108",서울,2024-10-16,0
"	108",서울,2024-10-17,0
"	108",서울,2024-10-18,47.1
"	108",서울,2024-10-19,1
"	108",서울,2024-10-20,0
"	108",서울,2024-10-21,0
"	108",서울,2024-10-22,20.6
"	108",서울,2024-10-23,2.3
"	108",서울,2024-10-24,0
"	108",서울,2024-10-25,0
"	108",서울,2024-10-26,0
"	108",서울,2024-10-27,0
"	108",서울,2024-10-28,0
"	108",서울,2024-10-29,0
"	108",서울,2024-10-30,0
"	108",서울,2024-10-31,0
